GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est,X8est
MKDr101,32276.7542739869,55749.6604743252,292634.465123563,48175.9153963679,11958.7846830195,103404.096500433,47894.522681397,20974.8008669077
MKDr102,11951.9576264046,22169.7608230516,133590.074335444,21744.7125301468,5624.11919078083,48809.7364487129,22585.9571972045,9138.68184825486
MKDr103,5758.0547228024,11082.6186416103,73286.3416437183,11712.3544800017,3037.03893501305,27469.3936814331,12715.7382990346,4795.45959638651
MKDr104,6839.00224755742,12753.8028044527,100127.246937109,15564.6358564358,4301.46408487907,41397.0601653071,18649.474944073,6844.31296018601
MKDr105,7697.80016867515,14518.159475424,92140.1736875558,14727.0997819176,3812.44646073437,33795.8924980464,15551.9323168046,6060.49561084204
MKDr106,5554.9704962681,10292.33338121,88140.259837652,13538.5188424613,3769.62779590025,37859.2983646637,16769.2470698074,6183.74421203728
MKDr107,10012.7088897914,19048.3126434065,141862.861947142,22250.7731288602,5885.36227144543,55941.1428344315,25735.7500269195,9246.08825800361
MKDr108,5989.32346564529,11397.6093367801,85169.4673059632,13251.4156660386,3598.13760410056,33568.5687383049,15367.0696353085,5594.40824785893
MLIr101,38857.5093040827,46237.5847522711,864423.030585543,178913.40333093,74648.331014432,779566.125893524,285108.503416287,126360.51170293
MLIr102,57320.4480377562,68207.1270560163,1275149.03283089,263923.154688948,110117.088193514,1149972.8215102,420576.291375387,186400.036307295
MLIr103,57624.0544096482,68568.3963602795,1281903.05141819,265321.063361969,110700.339908639,1156063.8254724,422803.936941663,187387.332127218
MLIr104,49893.5181471774,59369.6254658479,1109929.76481965,229727.00246969,95849.3718415899,1000972.45926945,366082.812405593,162248.445581002
MLIr105,34271.1638667834,40780.1702226673,762395.322345224,157796.283738494,65837.6007725409,687554.064168581,251457.19361293,111446.20127278
MLIr106,11803.0588343068,14044.7739178682,262570.506202232,54345.3624172239,22674.6041788524,236795.024023506,86602.3710796622,38382.2993463478
MLIr107,9251.603211824,11008.7289500089,205810.898057215,42597.5788602816,17773.0572890285,185607.27651651,67881.6216778803,30085.2354372523
MLIr108,47253.0843835578,62492.3794881419,933211.465189671,161946.637890888,57000.3872783371,631846.337711274,254065.424118396,105863.283939734
MMRr101,36082.8925144515,45679.7406609874,665278.870974026,117449.999495967,40299.2496611321,444032.910046189,180654.370128101,75990.9665191454
MMRr102,6007.4898206769,7555.79242179909,114380.386644342,20582.7886701445,7464.46871456637,82109.2567040556,31868.7767061412,13599.0403182746
MMRr103,28023.1540833025,32153.3665226811,562891.36876516,114709.43761458,45372.5389880338,476657.255326775,175730.104232724,78555.7744667423
MMRr104,10590.1239422718,12278.3769866168,197483.920130721,38785.1450922698,14319.8737182968,153268.456403526,60528.0223841193,26031.0813421791
MMRr105,115641.633174434,132253.946412829,2182128.01342608,437112.811384643,166760.929362543,1757088.56236934,681580.569814821,298769.534055317
MMRr106,28000.2936429879,31610.1351869513,515668.47960813,102908.345427413,38370.1447393933,408566.546461168,160954.919072419,69503.1358615377
MMRr107,104916.458595531,116672.757023896,1913732.9685034,386039.343943833,144611.310562584,1541720.97451926,608782.396187809,263455.79066369
MMRr108,87132.179895092,98365.3964753107,1604673.12608689,320233.37257869,119401.403308883,1271390.01752169,500864.496009675,216282.008123766
MMRr109,154897.121749149,183258.886571608,2812444.39298556,537047.270580226,194024.401739412,2096866.15166551,841122.605061475,360119.169647062
MMRr110,44262.3020814485,53705.4604941984,816499.029522706,150742.504276193,55351.5369736813,596712.682995219,238108.146343668,101444.337312886
MMRr111,60292.8271899598,67330.9473675706,1218547.41271914,252099.430713475,101650.004329926,1064724.05995794,391556.220928449,174928.09679354
MMRr112,165828.307252405,241058.183565457,3063233.17272508,495594.296644981,160616.939870331,1769283.4398742,704818.201260915,284591.458806631
MMRr113,97774.560951961,110061.853837847,2086049.8263958,435899.892031238,182545.448145415,1912173.92122892,687276.304151832,308504.193256986
MMRr114,132587.290458003,151416.004204297,2636073.40336272,538297.836949708,210735.29980394,2205187.49840837,822950.078712918,369294.588100048
MNEr101,9862.36939483289,16579.2557146631,77254.2873951724,12916.5640248187,3038.6522636614,25505.1912440305,11740.036318873,6043.64364394798
MNEr102,27045.680728335,43819.2241502549,144533.766248801,25465.7108719142,5504.88895681662,36962.8313805355,16548.0842151498,12465.8134481934
MNEr103,10736.0579579545,17483.2427444231,68773.0237756002,11863.2462665634,2571.63821245395,20534.819483808,9305.40516288659,5585.56639631023
MNGr101,10289.529248623,16453.9399253054,177432.286392336,27371.1052094117,8579.63206527601,91174.5500637168,37877.8124604257,14956.1446349053
MNGr102,15152.007166473,24229.5064857614,261280.687388117,40305.7489090468,12634.0713357863,134260.509162774,55777.564938405,22023.904613636
MNGr103,15274.7154220057,28958.3978721976,239021.39912091,36481.4466215222,10225.1678848149,100361.86532178,44145.7149702687,16301.2927865013
MNGr104,5993.41748139947,10316.3893537578,103985.522210155,15723.6998310309,4612.59969097311,48789.5965261496,20853.9191316259,7936.85577490791
MNGr105,75420.0796429786,129186.429648324,638695.846396845,105564.608730042,25560.4673868028,217024.585915443,101211.462317086,47015.5199624782
MOZr101,24746.379863418,30157.2918812933,585507.465437869,113951.088829888,49352.1803417906,533588.091913831,187381.039410548,83233.4623213613
MOZr102,32903.626313781,40098.1585255856,778510.592378651,151513.234081149,65620.3335073317,709476.831711057,249148.187859465,110670.035622979
MOZr103,63526.5436243361,77416.9203278449,1503058.86157103,292524.355301504,126692.205273771,1369776.40307298,481026.713409688,213668.997418848
MOZr104,78521.7155231623,95690.8568898374,1857849.54775401,361573.491962844,156597.364407815,1693106.32872577,594571.034318444,264104.660418119
MOZr105,51602.8360956996,62886.0382257789,1220940.02995821,237618.56854496,102912.526486655,1112674.21746606,390739.700817347,173564.082405286
MOZr106,28065.4849778537,33238.1479754783,646383.386149089,127942.937470683,54835.6249730367,590801.520676656,210740.953043476,93304.9447337279
MOZr107,39480.3449025086,47743.9815727045,933760.02767312,182302.216013143,78390.078268154,850713.059274185,299546.305718185,132726.986578
MOZr108,24864.6325903579,30069.0524142479,588079.969235003,114813.526395684,49369.8953157625,535777.174969105,188653.590891209,83591.1581886318
MOZr109,23306.3832517019,28402.4332568287,551436.673224282,107320.25301786,46480.3674598573,502538.49804803,176477.300627733,78390.0911137068
MOZr110,31831.9619102697,36503.6541723034,671635.618125845,136103.870956326,56587.4939100379,596080.783241831,219559.32556328,97854.2921201072
MOZr111,29269.8831532097,38131.2848860059,570070.537179501,99392.3412848541,35624.6136880874,392349.638894184,157589.685430941,65638.0154832176
MRTr101,7105.90129975986,8400.98643213822,158576.50539074,32729.7342074061,13645.554875215,142884.93931561,51954.7894617829,22996.5890173482
MRTr102,5129.21799222172,6055.88916715647,113818.252503207,23479.1822338439,9803.52364130262,102567.126263539,37291.9292621541,16535.8789365753
MRTr103,7175.55681985018,8368.9865275883,156729.690953972,32341.0006987162,13355.0996573665,139126.219933888,51487.7814411417,22670.6639674768
MRTr104,5732.66529312278,6854.00928363385,130478.398588313,26681.8330109546,11137.4840391539,117113.445634089,42169.819401121,18739.3447496118
MRTr105,6794.52360356246,7781.56839008796,139834.328643735,28932.2784565935,11722.2091545061,121460.936516814,45467.3666863509,20017.7885483495
MRTr106,30025.101485105,39497.8213059425,589854.226281394,102680.1232545,36403.1024497114,404779.506188792,162004.166422076,67267.9526124792
MRTr107,1947.04838058046,2318.14020455515,36521.7059516659,7138.91655539491,2671.23698274535,28248.4126541719,11458.1792189239,4865.36005196243
MRTr108,3215.56781708553,4841.58285211919,59041.0911386484,9341.5592848717,3020.58508690371,33507.2897196998,13535.1307308386,5325.193369833
MRTr109,2000.09479574595,2321.63429033488,40115.2890057292,8170.82380574471,3247.40230559732,33595.4298881893,12817.400307715,5646.92560094361
MRTr110,4594.94715142764,5511.23603912801,104570.318045319,21387.863776844,8970.2356952321,94118.458743928,33815.217821122,15047.7227269992
MRTr111,1379.58227192408,1817.07200151711,27069.6023757923,4710.36119265516,1663.9049329061,18485.3375109026,7414.15622007236,3090.9834942303
MRTr112,187.060410725216,227.323500235064,3746.3190851778,748.614702703714,291.151743338448,3075.86175114342,1183.38036687236,514.288439803976
MUSr101,31478.2834818878,53929.5628194381,281186.830216672,46191.9487593967,11467.7788334431,98454.5224946161,45695.6621222812,20285.4112722646
MUSr102,38821.7358765498,65086.5472337457,301263.064676839,50372.6858444077,11829.6099908899,98343.7703361357,45380.0585679204,23891.5274735117
MUSr103,1139.45811201461,2011.60648832485,18535.8538856382,2837.19901048628,823.283352586781,8438.86904232659,3749.87502471007,1389.85508391264
MWIr101,21542.9840109728,25218.9850427646,438634.622309738,88244.7610016988,34003.9016462026,376968.339252868,141114.98377304,60524.4229627145
MWIr102,11970.7656067937,13799.2902894034,262120.340319882,54051.0018856249,22173.6608230105,244832.735023647,89043.1553141748,38227.050737463
MWIr103,10068.2883621593,11912.7324898775,227928.938347918,45963.4646400601,18827.2565461269,210131.539468665,75560.5353539754,32446.2447912173
MWIr104,17743.6123459159,20994.1252850301,401685.229801489,81002.6361296557,33179.7749205444,370320.400436255,133162.340980396,57180.8801007146
MWIr105,18190.2582447936,20097.9038360605,372744.464496238,78000.3066198741,31339.9961479614,342487.268452098,127427.399517163,55121.4026858118
MWIr106,8045.41578258779,9519.28297445498,182134.540840617,36728.7040791754,15044.5737657193,167912.910640761,60379.2722070266,25927.299709658
MWIr107,12028.5174621095,13938.6471924604,266709.621931804,54414.779737499,22319.7012630748,247176.749140396,89645.7459879257,38502.2372847305
MWIr108,14838.5247499222,17105.0973025875,324914.820409418,66999.6519506459,27485.6617969274,303485.734962328,110374.649988193,47384.8588399776
MWIr109,39406.1725094522,45425.4332190443,862865.391251131,177928.728585653,72992.7501931659,805956.887738863,293118.256120976,125838.380381715
MWIr110,11955.8427598063,13979.7863977974,267640.800391094,54334.322669101,22336.1628894862,247909.719472787,89500.0738874684,38395.2915324605
MWIr111,17405.7383358556,19231.1098920095,356668.527068167,74636.2645802798,29988.3467874497,327716.28075953,121931.637416367,52744.0951603407
MWIr112,53769.1773535692,62871.4871288889,1203664.68114315,244358.502422147,100452.734945675,1114927.81745331,402509.922779445,172675.676773814
MWIr113,37518.6176454419,43869.953056526,839883.315457398,170506.481073785,70093.0893750323,777965.23108831,280860.088149663,120488.224153844
MYSr101,251517.344758542,410492.010482707,1652457.73252027,283686.57506821,61912.1162069891,493396.847834729,225776.255210769,130679.117917787
MYSr102,127219.928099078,214821.977798318,1025619.01772614,170582.457906713,39716.7284699115,339931.237765179,157654.993178096,77021.6590565665
MYSr103,76926.1291623463,142360.922106708,843742.180910701,138371.171340113,35660.2774392687,309388.903093064,144141.858281243,57859.5576665554
MYSr104,64576.6575063503,104553.482155641,373111.88986294,66078.7342145623,14645.8003665185,106789.388165774,48275.4668351658,31414.5808930486
MYSr105,82501.9042281032,134351.06480851,528490.57291161,91163.8527988058,19761.9135761101,157801.095805308,71507.9639620755,42922.6319094774
MYSr106,94224.9683154528,161239.172987984,803935.618896868,132627.199976705,32383.24661315,274862.083238725,128271.528421399,59457.1815497152
MYSr107,154832.609687413,249899.700569546,771872.120728357,138046.930387652,29408.6138842509,181715.138966575,82028.2968594085,71326.588916798
MYSr108,166576.097132935,279168.492311102,1279411.24411628,214794.320437906,50425.7564789881,414748.6788999,189715.787134295,102907.62348859
MYSr109,14877.3604325004,25483.307442316,125989.104739316,20823.6684504605,5042.05627913361,42810.2569324029,19964.9670474978,9274.2786763727
MYSr110,596385.971452427,933895.29542931,2389218.78975122,442529.523996692,92701.0530747809,467929.387535581,220159.790424572,258730.188335417
MYSr111,65172.0256828838,111068.508567652,573819.46084661,95676.9229649425,23434.8805497139,200964.98975745,94865.6096479218,42203.6019828262
MYSr112,94348.4600773521,164638.647066795,1623554.90500327,245180.85741907,71610.091771701,748992.120687798,322152.532549557,123502.385424462
MYSr113,88031.6027831556,165470.613123433,1326713.62808534,204945.680754274,56550.967423575,547700.93560058,244205.457710384,90465.1145192547
MYSr114,199797.340056994,314267.566857514,784184.64836954,144304.070286498,30246.0920284157,146791.262287144,68143.8118975003,87052.208216394
MYSr115,4276.46258549636,7774.57960544935,44447.5380631989,7278.22086000737,1884.64871472828,16276.7290368629,7538.70224758108,3152.11888667579
NAMr101,2517.68584862872,3311.9989886785,49460.869899115,8610.00564416254,3052.49845464425,33941.8547861363,13584.4868808218,5640.59949781294
NAMr102,4666.72477543224,8027.38065526487,81364.9749064181,12231.5555785846,3608.00523330833,38145.3113740306,16182.4912451718,6219.55623178936
NAMr103,2023.75731475617,3136.29383148331,36849.1121526558,5734.05532410851,1818.04907312292,20216.1794488258,8208.57294445416,3220.97991059332
NAMr104,2214.91487133036,3558.66767222239,38266.5697009579,5893.64254238374,1825.44429862337,19433.4765320942,8102.98699432192,3207.29738806619
NAMr105,13029.994976086,24673.8496556739,210109.588513786,32052.2830610784,8914.76987689675,88585.3225028399,38803.1324536063,14380.0589600331
NAMr106,1455.85182950442,1733.32552570842,27308.1002797187,5337.92833886982,1997.34392178293,21121.9729583254,8567.5380976854,3637.9390484049
NAMr107,5547.74868872999,6525.45847872353,104196.56962573,20477.9222520689,7630.55310454683,80918.0346116601,32863.8062610784,13887.9069774622
NAMr108,4404.71981776142,5235.83992070869,88235.6210442464,17728.31204871,6967.22445754145,73058.0256978227,27953.3188734351,12235.9381397742
NAMr109,1346.62584259186,1715.39975933643,26119.0683662727,4731.23941194663,1708.24286485848,18764.476569265,7457.66111153001,3136.28607419883
NAMr110,5871.68440113405,7820.48721535498,112137.869002916,19321.400540564,6676.72637768646,73950.18589727,30089.4768128373,12406.1697522376
NAMr111,4543.64132575979,7041.4541104055,82731.8313186858,12873.8216508689,4081.79520373757,45388.3811674956,18429.4880537241,7231.58716932279
NAMr112,4253.61059338303,5526.63701431595,80625.9428406121,14025.9113109681,4841.85417972089,53315.9057943908,21854.4183532871,9127.71991332211
NAMr113,3190.42593864793,4557.76257061285,62132.8081328367,10167.797321667,3337.8187897218,37314.5525750239,15133.0036450662,6138.83102642358
NERr101,6189.55381762568,7412.72976235382,140066.722712999,28742.1548470318,12054.182650065,126522.269835936,45612.8896209367,20231.4967530523
NERr102,9325.65569871812,11422.687434638,215693.802793221,43709.508135192,18459.9033772137,193506.79707883,69025.6875174815,30704.9579647051
NERr103,38216.6126545493,46810.2657085606,883914.952432605,179121.918682148,75648.8336905204,792992.423149468,282867.827023911,125829.166658238
NERr104,70508.1583347514,86363.1127150167,1630788.57835804,330472.946878561,139569.144756621,1463040.06153264,521880.097430215,232149.899994152
NERr105,58672.7722670841,70267.650631861,1327737.53425236,272456.134237486,114265.476047578,1199345.3071947,432379.257702209,191780.867666717
NERr106,68617.1828656653,84046.9193632819,1587052.06233248,321609.912436829,135826.005874407,1423802.43383127,507883.66800485,225923.815291223
NERr107,64624.0748384069,79155.8933205355,1494695.16184323,302894.146656827,127921.747906991,1340945.68147971,478327.88814146,212776.405812836
NGAr101,82838.7928204396,112141.932998146,1603515.4174468,271008.535926135,90212.2195608131,1005800.7119222,412227.722619211,168754.666706252
NGAr102,125705.207879959,196231.069599545,2259918.91144435,353766.366734567,111858.93577336,1210007.05981393,496902.84527986,195243.60347443
NGAr103,100019.760509746,122510.898804384,2313364.67866596,468794.33220783,197986.626835876,2075404.0387201,740316.065439567,329317.598816539
NGAr104,67242.4154272364,97397.9766816699,1281910.4731507,205904.171956231,66805.4531009148,748707.719986491,298914.654119459,120742.1355773
NGAr105,116855.132647402,137319.039233154,2187752.01128569,429882.599512234,161058.61946919,1705987.05029834,693500.239563019,292814.307990976
NGAr106,106237.375725046,125430.772054546,2357426.11717577,486305.45796188,203052.517184849,2124390.56917097,772397.801486158,342494.389240785
NGAr107,60952.368110959,79358.967793584,1187915.87578435,207101.536059884,73682.6755580639,818772.246064679,329072.677216425,136646.653412057
NGAr108,66912.8867692569,75938.6448824664,1400666.50057947,293709.342008207,120405.78304814,1245222.37791319,466152.264420136,206930.200379133
NGAr109,89346.0583728668,123326.500301994,1743521.27383374,291173.049617359,96629.5106422459,1078145.42013317,439612.858398146,177701.328700478
NGAr110,180652.414938843,220095.177122193,3649928.42174738,730386.108447625,283762.692462679,2973605.36515501,1140093.90759789,497544.912528377
NGAr111,236007.978292013,279021.582184737,5266794.29717745,1087051.18104946,453209.196542182,4745631.02324453,1725572.07118497,763784.670324661
NGAr112,142499.426960543,174542.838205902,3295880.12789271,667897.257117074,282074.069425652,2956854.57275607,1054737.72939641,469182.978245644
NGAr113,64055.4254492572,86714.1949360464,1239924.66309401,209558.426409681,69756.9569515007,777739.393897175,318756.723212855,130490.216049472
NGAr114,252188.168961289,403033.969428051,4365900.68874351,672605.723601563,211995.00591678,2260867.25743947,934435.080636213,369807.105273132
