GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est
THAr101,1990393.87879243,1349330.39993416,1295904.09235043,1202350.31411922,1074173.95988515,870953.895175699,911779.459742905
THAr102,4971072.80687914,3333342.63038833,2971416.46762426,2600831.31713745,2212508.31405753,1578628.58496936,1576096.87894393
THAr103,3214730.98427995,2060415.04455336,1765586.67295403,1483543.19469232,1192957.4394536,796728.098518502,755930.56554823
THAr104,5833289.9567423,3738726.02245315,3203745.21459614,2691963.23434523,2164680.86580638,1445702.93379723,1371673.77225958
THAr105,2463016.56639402,1619885.01338974,1419467.0212494,1210218.41111109,996142.429933526,679556.360660948,667080.19726127
TJKr101,208058.044475533,132246.216028822,113678.641811019,94739.1864705745,74893.8983548638,49315.1614835693,45715.8513756182
TJKr102,1052161.526176,617985.397959218,481722.273259825,362919.097733096,265021.161433055,169194.883187128,132699.660251678
TJKr103,822341.537700648,498471.85446302,397086.499641192,306079.28998194,222316.246815977,140940.406340673,113091.165056551
TJKr104,656166.11347292,394686.179497223,310454.87546905,237719.30445295,172904.894585269,109868.513384579,87635.1191380078
TJKr105,59326.5439391353,36316.8133403927,29532.8491721987,23087.5671536944,16772.7421580608,10510.6637125728,8442.82052394527
TKMr101,192007.42428317,123063.170011284,105453.84701872,88608.1320703418,71252.2093913986,47586.4732690315,45149.7439560548
TKMr102,234388.065963415,144172.691359721,117691.42044869,93833.9200563175,69141.8114145017,43798.8567276509,36043.2340297046
TKMr103,112391.479932445,71311.6942569636,59405.5419582251,48666.7907819478,37609.4856022652,24062.3322898965,21597.6751782566
TKMr104,417027.260675779,256514.521312631,209398.590636518,166950.917397237,123018.294868526,77927.6759112563,64128.7391980523
TKMr105,336409.081524679,208771.457338888,171213.673107767,137946.174474045,103362.497857667,66118.8555595867,56567.2601373677
TKMr106,438471.57886528,269704.975592147,220166.256037494,175535.844408708,129344.124633265,81934.8620968819,67426.3583662239
TLSr101,17499.4387022165,9441.33906530242,7028.68971113338,5050.56787060492,3645.24321644896,2337.51034179884,1884.21109249499
TLSr102,25203.0533038907,12126.6125167186,8767.2217472102,6072.81335806725,4287.85522573533,2766.91637962444,2454.52746875342
TLSr103,52150.7071641825,27802.1769688035,20690.2125251557,14872.7664365811,10712.9279786333,6875.92886689756,5578.28005974631
TLSr104,37062.3818027499,19357.8854068524,14322.8381853545,10204.9895207096,7343.71751984781,4747.11624102133,3873.07132346457
TLSr105,25909.1138045058,14219.4606380475,10638.7011021676,7642.33454960776,5545.05180545272,3547.30807697611,2813.03002324252
TLSr106,72002.3100592861,45807.6670706006,38422.8609693484,31747.7070981955,24623.0021253943,15797.0122935338,14334.4403836414
TLSr107,48414.7447545648,23265.3117423405,16797.5158931328,11575.2586925089,8168.22960498024,5255.78792741351,4667.15138505926
TLSr108,24000.7130167676,13580.2769502028,10302.5629145907,7533.86023322279,5478.01605187164,3503.69683834949,2765.87399499492
TLSr109,29615.9820688703,15827.0627213161,11782.549158151,8477.13640501936,6106.64715093645,3923.53497843816,3190.08751726863
TLSr110,20249.5577697351,10985.9838755711,8215.85601392469,5898.16733742735,4248.06599442988,2713.86266899263,2169.50633991918
TLSr111,22738.8330983145,12544.0669086013,9392.84917229522,6767.7117381795,4919.4104689372,3148.87749932477,2496.25111434749
TLSr112,32229.0969555141,15487.4303612528,11181.898635963,7705.50658848311,5437.48945137189,3498.71303771068,3106.86496970439
TLSr113,30280.2216494135,15955.3719922183,11798.9382514338,8430.32157496115,6080.58595751768,3938.60450418749,3207.95607026806
TONt,27890.0865799436,18320.7948621343,15864.8542527485,13878.1185571535,11187.0324776565,7332.94426587268,6307.16900449096
TTOr101,73654.2378684553,49931.7764683766,47954.7436764584,44492.7996317377,39749.6521650689,32229.5230362384,33740.2671536647
TTOr102,26219.465221974,17833.4143758095,16114.7122769845,14065.2495859748,12092.6951825862,8759.71832479105,8744.74503188
TTOr103,119945.294447636,81313.4695859501,78093.888646388,72456.1424715259,64731.9675161863,52485.5017493043,54945.7355830093
TTOr104,86607.66166739,59123.9899938026,55544.3427557721,49790.3104842657,43902.3052827312,34080.4747381042,35087.9150779342
TTOr105,13533.4913331007,9294.34586301997,8632.67227614393,7726.18996456619,6815.29472295239,5232.23382124138,5387.77201897545
TUNr101,671034.962573873,455643.057061332,417598.813588472,368934.006582088,318530.926505803,237363.429420306,241061.804268126
TUNr102,463313.979819484,296670.052206219,253627.906443531,210292.972216952,165256.246251952,108546.074223334,99926.7688385295
TUNr103,379647.044561304,235827.730042799,193119.959614883,155897.906100317,117012.199541504,74762.7657556114,63543.3943835832
TUNr104,474265.551821401,287481.561232286,229010.014986879,176523.812442064,128215.50735459,81283.9635633535,65222.5885994277
TUNr105,726232.106858285,464857.153388571,398825.270684066,335228.149000321,269771.763839052,180130.380341183,171414.175888522
TUNr106,178382.037015855,113383.500562672,97464.280905658,81226.2227612801,64211.5337682606,42281.1767907364,39195.2481955381
TUNr107,303792.768565064,194525.139399386,166302.60954755,137888.099695276,108357.7331103,71173.1435732275,65521.5061091958
TURr101,2930029.87860766,1992525.13882297,2019770.98842317,2034304.21413709,1920125.42080942,1729584.55855932,1948596.80064037
TURr102,774399.273841695,524981.760150654,504195.274501899,467796.459825405,417927.096429474,338860.59998479,354744.535266083
TURr103,2351445.38866838,1598317.90651446,1528210.26354418,1394894.5329624,1237822.97287326,987264.892806117,1022959.04263121
TURr104,1468161.06671112,996081.677185878,1025689.83137951,1045022.78011343,989040.15749895,903312.35918441,1017916.1279267
TURr105,1585681.45726472,1091887.67924192,1085016.27088712,1069532.70522799,981574.776577546,850424.336653905,937255.774146786
TURr106,2479209.23955878,1683421.19265195,1542862.73416543,1363065.48677791,1176846.00672572,876964.152650089,890628.187470119
TURr107,946646.603263652,649214.384093761,597855.252224669,533872.093704045,465438.620915111,351072.153010379,361658.892788384
TURr108,1120315.2472662,761431.942396989,697238.201109268,613105.133092361,530806.248706456,393208.077944365,399813.149484362
TURr109,603788.148351571,411768.536327166,390033.714568534,354176.587296704,314380.168972494,248529.150410596,257384.694072935
TURr110,575713.181954333,384308.663949814,341714.622429081,297209.502952797,251933.22773039,178808.460078972,179904.340904613
TURr111,1086804.86624522,698933.427434999,602117.882044627,505299.300534987,406015.261507136,270639.254937123,258712.007295903
TURr112,2383434.46322593,1523742.17331524,1311774.31608775,1100017.99904634,884344.536768246,588967.309403979,558916.202152515
TZAr201,1119527.8602982,480004.634249428,328408.158344393,217781.648948655,140946.426745942,92573.8364037792,86775.4350096002
TZAr202,1410325.34322163,678554.991725161,481304.976870014,327658.496041188,229659.538801118,149281.582057595,131365.071283288
TZAr203,509248.076041165,280968.222282765,211251.853204599,152850.641302217,111075.262384078,71509.2579268676,56731.6868583082
TZAr204,996915.413742214,480028.716428314,341399.210499744,232339.460092982,162741.685232382,105807.196975975,93244.3170283892
TZAr205,1076365.50935557,503601.918893427,353031.765160722,238031.076572781,164873.303433847,107815.475730013,96433.9508536415
TZAr206,502415.93400186,224733.075750267,155324.769617566,103640.800749686,69736.3487989498,45792.8533681992,41785.2177134724
TZAr207,1543486.04038191,886873.888628027,677358.866145078,500603.261208575,367488.449426555,235930.61400891,185905.880200944
TZAr208,502673.187788951,219564.404086821,150949.967344752,100381.005245679,65648.0983730884,43018.2370231531,40086.1001375546
TZAr209,716674.834726449,312662.626000777,214887.245608107,142664.08195328,93087.7329897923,61063.302910005,56981.1758115888
TZAr210,608498.021260786,289912.109249117,203697.999884225,137886.304128484,96287.8422507922,62884.3132182865,55732.4100083095
TZAr211,725230.408263291,351664.502004188,250334.071577684,171457.704849871,120052.460537498,78179.2754864996,68420.5772809682
TZAr212,1334902.58172466,612426.008104968,429704.639513667,289192.424730965,199063.496056451,130891.021702814,118518.828166475
TZAr213,710959.734528374,332638.572541044,233184.144100846,157224.018735984,108901.928779122,71214.1566566482,63696.4446579816
TZAr214,1393609.26192054,594941.701509781,406198.262831256,268562.171648431,172432.253487175,112647.671662086,106587.676940727
TZAr215,777828.626824286,332060.570613688,226715.368238174,149895.204415021,96241.2827002246,62873.1353601388,59490.8118484671
TZAr216,994464.504827122,439754.641276299,302914.176896602,201466.64141504,133806.584029461,87549.3475241285,81083.1040313488
TZAr217,1866347.67077272,815208.61686398,560453.843174504,372699.121180809,243741.218878603,159720.049565523,148833.47956386
TZAr218,1148269.51481885,509602.182558888,351749.150346731,234772.079531092,156431.062604826,102090.464226208,94384.545913402
TZAr219,2475461.1519349,1102450.97885012,762114.898452112,507562.484419371,340842.103162349,222193.303849044,204586.079332107
TZAr220,917442.276689891,420903.756477876,295324.324169254,198754.096500333,136810.932519081,89957.8430615884,81454.7705819758
TZAr221,93623.4611981336,46631.2073895742,33556.2222572622,23164.1294257916,16433.3701135687,10629.3979108125,9178.21170485729
TZAr222,50759.9555235191,27925.1929079664,20929.0709641253,15116.4246615506,11003.7899702385,7103.39177865221,5650.17419394794
TZAr223,197055.969407337,120863.407525707,98582.5939704683,78287.4870347325,57311.4917487556,36222.3092901715,29468.7410228285
TZAr224,102472.09631833,49302.7745715105,34970.8882318262,23807.1684148806,16686.7131003212,10846.5729050964,9544.78645803499
TZAr225,90005.7173763343,46329.0721277956,34025.222980293,23892.1173025279,17131.3908066082,11055.9984034514,9232.48100298964
UGAr101,1742090.6859037,893871.244150058,660104.550967561,468608.025967666,338572.781746735,217837.315619251,182882.395645032
UGAr102,1706403.66731813,822290.753132115,592819.258448774,407964.709305535,288134.720600412,186369.388321506,165252.502873528
UGAr103,555389.632053057,330176.933253548,259685.44256824,198450.945116054,144982.241039097,92875.2043031216,74017.601666882
UGAr104,1595118.13710483,754557.635419072,536550.81382148,366996.445112047,258417.170198745,167663.692312268,150644.106031559
UGAr105,2808868.60854063,1318922.63448424,936676.728371372,640338.688136387,449607.27867692,291236.025605139,262538.036185313
UGAr106,2290163.2354483,985768.122528799,680764.041949912,451952.478570944,292467.651051025,189748.676928929,182465.793522094
UGAr107,1176562.08352706,506456.081994272,352013.624731993,234874.504880456,154660.548710064,101121.706984752,95900.4491714051
UGAr108,2202393.91263711,981112.261074674,685377.97556284,458256.442053707,311990.761274062,203745.989893881,189105.657503723
UGAr109,1978171.38549892,904556.016222006,638683.519844833,433797.320667764,300072.415535077,196273.845407046,179565.496824349
UKRr101,1994542.98197712,1359682.33767677,1230164.78045637,1072207.8357733,927691.695476023,673709.231094831,678274.13754558
UKRr102,1329248.32118409,891324.723557357,794546.872389902,695453.636728844,591617.358328971,422120.028787331,421443.059023503
UKRr103,3515709.37227505,2392481.53693918,2180991.87771212,1910994.44505494,1648845.20505408,1215029.62084094,1226715.94212368
UKRr104,1731958.03215051,1178015.21518931,1069127.35661854,931256.988486573,804011.947267485,585564.73045832,588765.729829261
UKRr105,2903740.08102932,1934833.76294422,1715510.49643965,1490756.04073317,1260404.01708021,890111.904471387,897183.697302041
URYr101,347664.250168852,236863.110969881,240424.9382018,239668.10562747,226167.930196389,203046.86876859,226601.796067018
URYr102,75657.3315307794,51717.3526358814,47528.8507219133,41546.3990031542,35881.8536244189,26671.2876801741,26814.9248036787
URYr103,99865.1643308535,68329.6781987476,67569.6055899815,64584.9481338072,59106.6612167134,50880.6892675017,53799.2532623951
URYr104,72706.054708446,49612.0039416335,45662.1735663071,39738.6790550683,34284.7328853705,25351.3448659298,25464.0109772448
URYr105,37090.8242006564,25382.4771023396,23645.5786927595,20955.7157227303,18321.8179986011,13983.660402174,14159.9258807391
URYr106,38204.8726356369,26111.6083642021,25647.2301098585,24036.2390275525,22029.2797052191,18450.8845724383,19361.8855850926
URYr107,76574.0217551764,51827.669391384,46992.3965496697,40889.3260270059,35003.8919534738,25185.1289304732,24910.565392817
USAr101,807239.53452002,544564.577952368,589065.699251478,668711.179963958,693533.376027618,655224.906763573,893127.725520986
USAr102,119034.897648857,83273.8841498734,90377.5820397723,99658.8395150596,107743.002988312,97247.0550967387,138546.738561387
USAr103,1105745.65194893,771974.567042902,835816.583757736,926271.297723254,1001700.76101582,904444.360084861,1272666.77842649
USAr104,494203.565439593,333911.97504504,359552.612331809,410176.31041967,425745.776416669,401900.257562013,549582.502785204
USAr105,6305878.56378007,4411437.41335786,4787756.09915725,5279431.092914,5707689.9830292,5151666.71486739,7339519.13289423
USAr106,878219.999821214,614381.093004752,666791.013816381,735266.612983377,794910.248457216,717472.862131633,1022175.16978543
USAr107,580534.730271115,406127.806453732,440772.632634079,486037.44498253,525464.014451733,474275.141284902,675694.229921909
USAr108,152536.13908072,106710.527965903,115813.494160888,127706.873405609,138066.247910596,124616.315168218,177539.402308066
USAr109,108215.543235865,75704.9301392461,82162.9566619098,90600.6193930777,97949.9947371571,88408.0475830334,125953.908249711
USAr110,3275830.37491944,2289602.82058262,2476624.43945427,2740086.88067776,2970387.65929859,2682950.58359313,3780026.24147419
USAr111,1640245.44128328,1146639.42460212,1240295.18601914,1390020.45041414,1503870.13638221,1354110.65634812,1917715.70495098
USAr112,229532.686368275,160575.417048082,174273.340027165,192170.208955995,207758.744719093,187519.61179993,267156.99108146
USAr113,269133.423077533,187790.566016973,203425.859008528,226006.72265468,244341.592289012,220534.120699239,310407.716254036
USAr114,2075660.12929781,1452080.73057319,1575950.81213646,1737791.88959956,1878758.75000427,1695736.61962035,2415896.06876836
USAr115,1070921.96792376,747246.626660997,809461.785774688,899314.404809631,972271.581387315,877538.106686686,1235158.52675692
USAr116,503952.930833857,352553.064757902,382627.685243848,421921.346169171,456146.921661356,411710.678120061,586559.373213806
USAr117,469579.813070833,328506.477723302,356529.798557252,393143.356735496,425034.508385848,383629.127726259,546551.917801011
USAr118,729727.496456161,500868.022800795,535109.503665679,605349.418197521,636297.933332622,596964.194540059,816731.431007163
USAr119,766997.528852511,523986.24085548,561685.141931691,634793.156516049,670251.175047092,627058.4657315,865632.291065678
USAr120,216029.079921938,150901.047836177,163700.597436021,179856.340176222,194613.349045996,176576.179040218,249145.406543428
USAr121,969346.443450062,678130.90973601,735979.023364251,811559.832875708,877392.25064434,791919.755096467,1128238.78483316
USAr122,1095449.03915781,766349.181464544,831722.775105231,917135.916833398,991532.495350167,894940.854915514,1275011.73717334
USAr123,1606559.48231117,1122885.71175602,1214606.38126805,1343815.7830799,1456761.77152598,1315794.53369891,1853831.33635996
USAr124,888228.137202523,621382.539549493,674389.720373116,743645.662966439,803968.993388998,725649.1356998,1033823.81081963
USAr125,505535.800147595,339079.60793603,368209.68585043,415854.092839947,425628.692189207,401853.169934262,530290.95110253
USAr126,983456.358888929,686216.613963769,743350.46281764,825864.532189154,892863.063717096,805866.773712323,1134279.19471109
USAr127,167458.24088498,116973.252061609,126895.018431602,139418.389176142,150857.509997049,136875.722171066,193128.867277552
USAr128,305920.699563469,214014.590659339,232271.154666107,256124.065331384,276900.434227993,249925.758859735,356066.296691973
USAr129,464880.476217527,324982.023020763,351526.059585193,393961.38692211,426228.811600116,383783.786822686,543521.455831606
USAr130,215237.473216139,150574.837827689,163419.659090299,180201.91745912,194819.604821543,175840.957821277,250518.549763934
USAr131,1447323.9299406,1012512.19306081,1098884.77916953,1211733.92096953,1310027.81191657,1182409.46762484,1684564.89731812
USAr132,335690.993789937,234892.688653301,253048.299784547,283883.192505909,307596.908908017,276488.006436354,391904.909921934
USAr133,3193678.31005652,2234218.72792415,2424809.27170811,2673823.22706358,2890719.43186932,2609115.61830799,3717176.41307034
USAr134,1626060.91606756,1134600.43837972,1229066.36741266,1365496.31879585,1476272.65631894,1332431.73674884,1875433.56627642
USAr135,120061.252996021,83991.8970852774,91156.8452342007,100518.12855423,108671.996161077,98085.5489919404,139741.330977253
USAr136,1880711.00139683,1313499.05750041,1425507.29735722,1571339.77125083,1698256.84731429,1540355.31568676,2170959.70949366
USAr137,632479.682481553,438832.133651932,470022.680172172,531356.798977883,565712.777125153,519113.033817737,729898.893773569
USAr138,650445.9478634,455035.973298469,493852.921929457,544568.774466131,588743.310479542,531389.988807453,757065.083155549
USAr139,2066598.27698835,1445741.28177031,1569070.57519161,1730205.09192212,1870556.52360057,1688333.42553003,2405348.82499702
USAr140,170672.784350186,119398.478532234,129583.79327605,142891.302980062,154482.413791886,139433.27537591,198648.951693674
USAr141,798884.649268173,549347.931790694,588869.409049545,666703.411046382,709116.752404647,657771.897789267,918032.948651292
USAr142,138780.227540474,97087.2308773686,105369.279495137,116190.098009064,125615.25036734,113378.250416768,161528.663293848
USAr143,1075418.76421007,741184.704965748,795738.064430303,900086.196046519,958177.587704159,886952.414644016,1239486.26799918
USAr144,4431910.91901,3097631.61683418,3350655.44893312,3707097.00309512,4018673.73894833,3629796.60901492,5114043.66416433
USAr145,484012.682393251,338603.357811784,367487.995329967,405226.897242984,438098.246106885,395420.241642629,563350.579472501
USAr146,101083.627198595,70715.617243744,76748.029279349,84629.6101358612,91494.6268904715,82581.5391765019,117652.950075477
USAr147,1352731.65657679,946337.767164229,1027065.32861239,1132539.02622246,1224408.75571532,1105131.12151602,1574467.34419279
USAr148,1159362.1034596,811061.187921935,880248.949583808,970645.450121334,1049382.63521733,947155.435751229,1349401.23794477
USAr149,305557.543259961,205566.158204113,224374.19311197,253807.006299583,262580.888709087,247909.283565823,335765.926849463
