"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"",""X6est"""
MWIr109,41683.2157584134,101370.251880671,492904.736199492,657254.505841577,828200.980657595,302118.309662253
MWIr110,11405.4248431578,28578.1394260397,136362.689588187,188746.311952674,271557.292374293,109402.141815649
MWIr111,18086.1051668506,43549.4242258898,216451.11110062,283370.966554528,331362.907938199,107501.485013912
MWIr112,51293.7752281453,128524.86253831,613265.813893633,848851.40479882,1221278.3748224,492015.768718695
MWIr113,36780.0129974539,91510.8846043069,436354.903682915,599344.775974008,845615.279704426,331579.143036891
MYSr101,257517.341935857,600848.232201334,1621225.66768778,801119.372469576,211856.189157385,17351.1965480673
MYSr102,119459.543404976,316144.241551315,967799.860903437,557847.33010288,175999.528202642,15317.4958347507
MYSr103,67537.031917995,205718.539368955,752705.739683719,520772.250969197,184431.868103382,17285.5699567523
MYSr104,63421.5598876536,144924.908158969,377125.387669629,175416.978466432,44824.3659484946,3732.79986882129
MYSr105,84616.6641732178,195591.944020877,522343.318067553,254412.41668679,65960.5608841544,5576.0961674077
MYSr106,87967.4709716841,240707.149126193,756360.088639886,446261.460383304,143092.285804858,12612.5450740757
MYSr107,155982.502666612,333640.003790176,779296.556337407,328384.377568584,76478.7791038878,5347.78053333328
MYSr108,177764.8473527,430414.425646379,1235278.44078524,652687.363977156,186674.090784256,14928.8314542657
MYSr109,13779.9110470783,37706.2460329504,118482.146023873,69905.8772509285,22415.0921713862,1975.72747378372
MYSr110,612606.018241145,1278504.5121479,2468965.51613963,862303.684082773,168328.727536028,10841.5418525336
MYSr111,58660.709081084,165922.899921443,540158.054261685,328836.082910349,104509.079331075,9119.17449436386
MYSr112,92418.6854851687,258081.18286106,1204242.90228771,1130714.44722346,622834.097955707,85688.6841868974
MYSr113,86286.7044391789,263719.388812993,1097775.30074332,870853.204979165,366034.252883505,39415.1481418397
MYSr114,205527.84498368,427608.377503796,806847.898427662,277752.756130393,53606.0479947007,3444.07495976717
MYSr115,3668.91611058064,11172.3925275136,40585.6444730609,27062.5087040851,9294.19933219055,845.338852569215
NAMr101,2479.63813735324,6318.62445232997,32751.2471352126,38778.9757778674,32425.0531631589,7366.46133407783
NAMr102,4494.87086087939,12362.6752911609,59276.5392252534,56658.9556120099,32702.3669943159,4950.59201638046
NAMr103,2025.22273508281,5369.41385443293,26366.1605589496,27158.3366384917,17225.7345608471,3062.13165219575
NAMr104,2049.94167184793,5637.06549536821,27786.6614215463,27851.386429651,16629.6501912525,2548.29479033401
NAMr105,13073.1322475048,39826.0235294005,170540.156063056,138781.279317986,61346.6307570342,6981.77808501839
NAMr106,1400.18366520485,3508.60893287892,18145.8495430922,22398.5989692025,20791.1395074647,4915.6193821567
NAMr107,5381.95343661741,13355.6315346722,68315.7535471395,84785.2567342476,80830.7163344999,19378.6884128234
NAMr108,4515.18245095733,11130.9693880015,56529.0357638624,71943.1764546944,72299.6790786075,19400.956863877
NAMr109,1278.56489323917,3321.69853690834,17181.0432464645,20704.2928376246,18250.3090485101,4243.09143725333
NAMr110,5618.81909890387,14220.2212670687,73885.2144017058,86881.1155377164,71052.0246136339,16616.6050809713
NAMr111,4546.93141608196,12055.1463884631,59196.0191292477,60974.5742682661,38674.3799992953,6874.94879864584
NAMr112,4086.84344467604,10274.8979844197,53305.8707490192,62609.4602210845,51389.5580653194,11905.3695354812
NAMr113,3050.49849470784,8023.72180058558,41501.0541626507,46879.3431484357,35135.2169716802,7383.16542193998
NERr101,6482.07421484959,16055.2608582379,77553.6348649881,103262.277567198,133938.028212591,49540.724282135
NERr102,8557.74420890579,22757.2088094251,109013.526123396,149605.793205913,213445.401180051,88469.32647231
NERr103,35069.7051439954,93259.2261891079,446738.313804257,613085.753381703,874700.984394495,362548.017086442
NERr104,64702.2368360406,172059.631390049,824214.747880353,1131119.27953855,1613789.1670498,668886.93730521
NERr105,59384.404017736,149200.505460112,720911.374610424,969691.009134478,1291150.61839647,476567.088380782
NERr106,62966.9717895325,167445.122234472,802109.931837631,1100783.51612146,1570508.56237594,650947.895640965
NERr107,59302.6721199122,157700.821553566,755431.95011642,1036724.52519635,1479114.39424784,613066.636765915
NGAr101,75308.9339796054,198186.452336059,1042555.23358691,1225128.92637865,978318.251050412,227002.202668363
NGAr102,123609.017434372,333697.112774015,1636970.49176793,1652714.60131115,1024080.86882083,178561.907891702
NGAr103,92013.5948625874,243908.057295805,1175538.68641068,1610230.46781012,2282697.792973,943325.400647817
NGAr104,67716.3714784089,175076.612274194,880054.408321766,961893.089026356,670597.554251782,132286.964647494
NGAr105,113035.661692538,281761.029617312,1449131.42602703,1790741.11201796,1686975.21867686,403524.5519683
NGAr106,112807.778343277,279884.975579068,1347701.94746372,1769878.71607586,2218884.0926349,788577.489903172
NGAr107,60285.9859031064,150205.842758292,777748.917736396,925383.306246347,795349.807872351,184529.139483507
NGAr108,71452.2642438543,172905.666563089,853829.117486509,1110884.78621297,1264485.43432604,402380.73116754
NGAr109,86771.2025975849,223894.600912786,1142487.42284072,1330179.80794918,1030925.08542792,225197.880271809
NGAr110,185566.852140321,456164.779931397,2315778.08241314,2946014.72324085,2959897.9121445,812646.650129795
NGAr111,252209.174593757,622769.655096813,2991232.9372173,3936922.45280586,4981352.52024497,1772585.2600413
NGAr112,131092.940771645,347498.916399872,1674804.94184095,2294115.86038531,3252188.62517724,1343967.71542499
NGAr113,58232.9322042388,153248.461142868,806159.973703548,947335.806540303,756488.471912462,175530.35449658
NGAr114,232437.314011915,642211.457273334,3178071.83442226,3185917.83913313,1912793.14269177,319401.412467597
NGAr115,131087.178635064,321619.476354577,1596131.96720211,2068010.78159099,2343598.03216764,719656.564049622
NGAr116,87364.585582765,224980.810340103,1145878.47938077,1330579.71447378,1026322.13174804,224828.278474551
NGAr117,69891.5636438357,175717.199871578,911615.702553656,1070721.97234484,878843.688722598,203600.872863488
NGAr118,134011.386833039,351704.189540984,1834381.21018775,2156607.31289008,1741280.89193786,410560.00861029
NGAr119,66843.5115226334,165137.006936635,845089.451833134,1068833.66594116,1059318.70072186,292211.663044576
NGAr120,123661.391618206,319719.102499917,1607126.17136472,1756577.25569156,1224623.0116004,241578.067225197
NGAr121,71771.0308060982,190857.34448832,914261.159329977,1254695.36490449,1790097.49410027,741963.60637084
NGAr122,49484.9346708102,130226.828720553,685055.21056414,805023.012297393,642845.571995503,149161.4417516
NGAr123,94997.8147415494,246575.310629133,1235569.65840948,1325847.82789748,904330.166908066,177884.221414284
NGAr124,78125.1434732798,194862.766771783,1011763.8948909,1191495.32526912,980522.10852404,222287.761070874
NGAr125,95722.5757038532,254550.567286367,1219369.87743,1673414.33867408,2387491.73547793,989572.905427772
NGAr126,84295.0579401557,224161.903922108,1073799.50563015,1473639.39592299,2102469.06431347,871436.072271135
NGAr127,57028.6717036959,152191.039634154,794253.801686146,945562.011623867,819987.719236514,189834.756115623
NGAr128,84112.3110113954,216550.495842368,1089446.10774168,1181064.15477437,817196.753004885,161022.1776253
NGAr129,65925.2921815457,163698.413916302,802788.00729219,1043600.76691992,1242059.69122533,409291.828464718
NGAr130,80117.7699085654,213053.437289852,1020586.77960793,1400612.38387871,1998280.05165058,828251.577664362
NGAr131,33007.6476395492,87841.0856073775,451452.288545558,499482.489975763,360125.513310794,71729.9749209578
NGAr132,81588.6747657134,203989.864320402,1044369.03241465,1333198.55959515,1341395.89414852,359599.974755564
NGAr133,35990.5879715364,94665.9917466269,489640.412327243,553094.888117036,414534.581646922,87108.5381906364
NGAr134,45303.9227899202,120090.860617614,578789.623046968,792814.984531246,1123911.79499083,464456.814023421
NGAr135,57311.5591270008,142315.061226054,731057.200030378,917930.466083828,891394.007609733,225969.705923007
NGAr136,90903.0328365343,241734.182416694,1157975.73553422,1589159.47945489,2267283.7419101,939748.82784756
NGAr137,33242.839711338,90885.4362191137,447458.343864173,451369.736501777,274784.972178658,46490.6715249402
NICr101,98278.5242944959,274718.762339913,1282655.23711123,1198146.77873975,656751.045917316,88784.6515972978
NICr102,39331.8803026348,99541.9199138195,517198.428678602,608170.075729165,497366.026236454,116316.669139324
NICr103,14283.1400555729,35211.244827861,178821.596644571,227582.047127979,228709.792675991,61372.1786680249
NLDr101,88873.9967000713,170676.606183274,233958.98601159,76278.0763777343,13599.5777947492,609.756932581919
NLDr102,92457.8182779059,190100.205150274,267068.004965512,82960.4306614719,12900.1019418078,510.439003028427
NLDr103,70386.6555293827,144475.704507551,201902.414537004,62200.0024588386,9647.71743839626,385.505528828021
NLDr104,171394.320773531,334283.101372515,457922.597788176,150555.696711682,26670.3074509675,1168.97590312731
NLDr105,307446.73348496,594299.243367713,812715.913803477,267049.229765009,47359.3021747422,2120.57740409879
NLDr106,58057.7517076187,118842.866207289,165786.511897,51949.1133850639,8056.88345377613,304.873349252019
NLDr107,195003.991851734,371972.896029708,508121.86056508,163549.586767464,29041.5491669853,1304.11561902892
NLDr108,426119.851120623,812829.694263906,1110340.40646589,357386.148367566,63461.1655373556,2849.73424465691
NLDr109,554893.320624637,1058466.92419108,1445885.40887564,465388.284754637,82639.1372829164,3710.9242710868
NLDr110,54800.4023673723,112193.75743219,157337.974925318,48785.1171712974,7579.69989574149,301.04820808119
NLDr111,379540.939689783,728883.15929434,999133.792749035,325749.418964873,58077.6911949014,2603.99810706741
NLDr112,160918.67406424,327266.528233981,454942.63218942,148415.676970011,24266.5967774728,1184.89176487609
NORr101,190921.335782819,364185.171342501,497483.684504758,160125.468590989,28433.5274755758,1276.81230335811
NORr102,55295.6207593184,112456.841554764,156329.496269338,50999.2829371378,8338.60047834327,407.158001098569
NORr103,140705.588652417,288784.997625641,403886.993582593,126692.371307983,19702.2628291054,774.78600226087
NORr104,117501.601543797,224135.981009079,306173.898435915,98548.4358269683,17499.2753021602,785.807882080111
NORr105,136394.642634767,260174.726383892,355403.491634067,114394.004083634,20312.9776092108,912.157654429506
NORr106,68811.0720076595,131258.101388299,179300.995861633,57711.7539236615,10247.8934506265,460.1833681207
NORr107,72930.8966436176,140976.53991029,192788.193383502,63348.0133419674,11234.3245051551,503.032215467287
NPLr101,126500.695107683,326996.708040087,1664491.32852122,1992776.31248533,1760055.07386933,399145.881976344
NPLr102,189370.781293036,493871.420189235,2554200.30389837,3033570.51465906,2673152.96090945,610002.019050841
NPLr103,114691.392658955,285216.807858166,1467302.0141015,1712940.20682875,1425892.86786332,321061.710689319
NPLr104,66513.505162679,162776.669264604,829303.148950874,1036919.52321221,1034172.9257753,280840.227634337
NPLr105,47844.600581529,117088.773263546,596535.663329048,745878.604682442,743902.917835003,202014.440308431
NZLr101,21976.6904845822,46170.0363971796,73506.3509657661,22802.3190578751,3711.59624122159,159.006853375329
NZLr102,241280.394361273,460245.793911704,628704.272853768,202361.543567172,35933.3999747053,1613.59533137781
NZLr103,62915.6300318738,129280.666728278,181456.470032481,56202.2701066513,8964.95225446895,347.010846246941
NZLr104,40983.5129958031,84351.1851966734,119441.835608752,36517.1357783134,5620.63566070807,229.694759750147
NZLr105,5903.2436951097,12295.7527845812,21190.3119909208,6817.24191497911,1153.49611310251,46.9535013067222
NZLr106,22570.1268859992,46005.9990568349,67428.3193273333,20648.9756776047,3227.75982392009,142.81922830784
NZLr107,17517.1239584088,33860.8688290716,46305.4046588639,15215.4306788889,2698.34958848011,120.822286286598
NZLr108,31883.7922920088,65947.2168642919,100373.157405546,31072.9506622027,5035.98706001071,222.89571593971
NZLr109,76369.3948549065,145675.710032719,198995.716115436,64050.9091716331,11373.5391489729,510.730676332998
NZLr110,14322.1836982142,29317.1766212182,40897.637408226,12815.2524508214,1987.54105121404,75.208770306278
NZLr111,6728.36425694149,13259.0893232245,18290.0536476742,5975.2463097205,1005.37111091896,48.8753515203437
NZLr112,4446.05274631677,9196.04550067652,13996.5894913718,4332.98449452255,702.245952850097,31.0818142622378
NZLr113,87902.9440790282,171510.990353462,235043.213428713,77600.504324454,13831.0023588472,600.345455496069
NZLr114,30978.4960900054,63002.165064067,87581.1252759302,28571.5408447596,4671.56890124871,228.103823989007
NZLr115,13728.3929909972,28054.3632542687,40897.6035904662,12565.8352138299,1984.33363996111,84.4713104769137
OMNt,319972.027163691,739617.325224878,1975204.90781039,962042.849340445,249425.270839702,21085.6196208908
PAKr101,1812903.1947343,4563319.42667422,23437563.7610221,29976172.6192252,30256901.3637162,8103554.63462804
PAKr102,791193.228133618,1958690.17813153,9913214.81426622,12783368.9868707,13434889.673563,3646250.11903493
PAKr103,490485.220701212,1208280.65075765,6067487.99327642,7802098.45654182,8329462.02126275,2298016.65746015
PAKr104,146190.388521,371192.889259221,1786292.60532542,2428109.55479173,3356125.06722065,1326701.49488198
PAKr105,32647.3026280368,90132.71806737,421740.147225228,399440.676086173,227537.398210805,33831.7577823875
PAKr106,166995.799684788,412820.367605973,2113628.00230091,2651930.62767956,2582172.6397828,687116.562945971
PAKr107,486107.323058411,1222142.03248014,6340437.18186945,7447047.46296343,6112502.43432494,1416077.56530362
PAKr108,57352.0275122953,144838.977278727,699891.304352738,948210.078001402,1279363.75279162,482789.860063218
PANr101,4815.9466803044,14468.5075166147,60870.0894264666,48708.474065289,20594.6657484599,2218.31656286547
PANr102,10690.3572992668,32219.2151747394,114421.938815034,75025.9758790398,25462.3238552349,2275.18897668504
PANr103,19840.9986976249,46679.2562064802,126280.576330555,63378.1259663652,17002.6599694166,1358.38282955828
PANr104,29617.3426749638,72518.3424760107,209283.820134499,112620.733836011,32946.3786054888,2762.38227302661
PANr105,1517.84697556799,4200.98959782672,19417.3606982779,18005.9953534669,9623.73240530455,1285.07496955598
PANr106,7894.56092952632,19329.9067869809,55785.0137923572,30019.2780612936,8781.92200302086,736.31842682114
PANr107,5512.73324736355,14562.9234562765,44259.9862818897,25454.4932581119,8015.19289636926,692.670859989121
PANr108,197010.565974416,418458.932357002,947038.597814345,387213.51812429,88935.0976995272,6265.28803041908
PANr109,8509.5351189187,26718.514199382,105897.963386222,78172.2665728162,30438.0027474465,3095.71797521447
